"","MAR.Open","MAR.High","MAR.Low","MAR.Close","MAR.Volume","MAR.Adjusted"
"2013-03-18",39.790001,40.150002,39.610001,39.900002,2087000,36.043465
"2013-03-19",40,40.07,39.240002,39.549999,2858500,35.727283
"2013-03-20",39.830002,40.220001,39.75,40.02,1473900,36.151863
"2013-03-21",39.759998,39.970001,39.5,39.619999,1431900,35.790516
"2013-03-22",39.700001,39.889999,39.650002,39.849998,1294500,35.998295
"2013-03-25",40,40.119999,39.59,39.759998,1931700,35.916992
"2013-03-26",39.93,41.560001,39.790001,41.290001,5147100,37.299107
"2013-03-27",41.040001,41.700001,40.919998,41.619999,2543600,37.597214
"2013-03-28",41.689999,42.27,41.57,42.23,2391500,38.148258
"2013-04-01",42.119999,42.25,41.599998,41.630001,1777700,37.606239
"2013-04-02",41.860001,41.919998,41.310001,41.459999,1691500,37.452682
"2013-04-03",41.52,41.66,40.849998,41,2291500,37.037136
"2013-04-04",40.98,41.330002,40.880001,41.299999,1549400,37.308144
"2013-04-05",40.59,40.689999,40.200001,40.66,1775100,36.730007
"2013-04-08",40.549999,41.299999,40.5,41.299999,944100,37.308144
"2013-04-09",41.549999,41.869999,41.389999,41.599998,1744900,37.579144
"2013-04-10",41.73,42.150002,41.580002,41.990002,1877000,37.931458
"2013-04-11",42.189999,42.369999,42.080002,42.209999,1702600,38.130184
"2013-04-12",42.07,42.59,41.98,42.59,1123100,38.473454
"2013-04-15",42.200001,42.240002,40.549999,40.709999,4070100,36.775169
"2013-04-16",41.200001,41.75,41.119999,41.75,2480000,37.714645
"2013-04-17",41.419998,41.560001,40.830002,41.130001,1635200,37.154575
"2013-04-18",41.240002,41.389999,40.549999,40.810001,1993900,36.865513
"2013-04-19",40.91,41.43,40.709999,41.34,1267800,37.34428
"2013-04-22",41.380001,41.560001,41.029999,41.330002,1456000,37.335228
"2013-04-23",41.509998,41.939999,41.490002,41.869999,1744400,37.823051
"2013-04-24",41.98,42.060001,41.389999,41.43,1729800,37.425571
"2013-04-25",41.720001,41.919998,41.59,41.639999,2066600,37.615284
"2013-04-26",41.529999,42,41.48,41.57,2228700,37.552048
"2013-04-29",41.5,41.669998,41.209999,41.619999,1661400,37.597214
"2013-04-30",41.799999,43.130001,41.799999,43.060001,3683900,38.898033
"2013-05-01",42.459999,42.91,42.290001,42.48,2508200,38.374096
"2013-05-02",42.57,42.959999,41.450001,42.84,3229800,38.699295
"2013-05-03",43.25,43.560001,42.869999,43.009998,2589500,38.852859
"2013-05-06",43,43.27,42.939999,43.110001,1826300,38.943203
"2013-05-07",43.209999,43.709999,43.209999,43.540001,1217300,39.331627
"2013-05-08",43.34,43.700001,43.220001,43.490002,1657900,39.286476
"2013-05-09",43.509998,43.639999,43.130001,43.23,1710100,39.051594
"2013-05-10",43.349998,43.970001,43.240002,43.970001,1762100,39.720078
"2013-05-13",43.919998,43.93,43.599998,43.630001,1438300,39.412941
"2013-05-14",43.650002,44,43.610001,43.959999,1986200,39.711033
"2013-05-15",43.91,44.450001,43.740002,43.970001,3448500,39.720078
"2013-05-16",43.860001,43.939999,43.130001,43.189999,1089600,39.015457
"2013-05-17",43.32,43.84,43.32,43.73,1786800,39.503265
"2013-05-20",43.689999,43.84,43.310001,43.360001,1355400,39.169033
"2013-05-21",43.369999,43.709999,43.220001,43.48,1282700,39.277435
"2013-05-22",43.34,43.82,42.549999,42.77,1622900,38.787716
"2013-05-23",42.349998,43.16,42.32,42.580002,1889000,38.61541
"2013-05-24",42.380001,42.860001,42.139999,42.77,1442900,38.787716
"2013-05-28",43.25,43.549999,43.080002,43.23,1394300,39.204876
"2013-05-29",42.91,43.080002,42.259998,42.330002,1546500,38.38868
"2013-05-30",42.48,42.91,42.380001,42.52,1521300,38.560978
"2013-05-31",42.419998,42.84,42.009998,42.009998,2352200,38.098473
"2013-06-03",42.349998,42.389999,41.540001,42.200001,2129300,38.27079
"2013-06-04",42.130001,42.23,40.400002,40.41,4192200,36.647449
"2013-06-05",40.240002,40.880001,40.09,40.389999,3339900,36.629322
"2013-06-06",40.330002,41.02,40.09,41.009998,1936400,37.191586
"2013-06-07",41.240002,41.700001,41.099998,41.66,2058800,37.781052
"2013-06-10",41.700001,41.889999,41.380001,41.48,2003800,37.617832
"2013-06-11",41.009998,41.23,40.59,40.84,1778700,37.037418
"2013-06-12",41.130001,41.41,40.279999,40.59,2219800,36.810688
"2013-06-13",40.540001,41.18,40.259998,41.09,1751000,37.264137
"2013-06-14",41.080002,41.540001,40.59,40.77,1352700,36.97393
"2013-06-17",41.02,41.119999,40.529999,40.66,2472600,36.874176
"2013-06-18",40.66,41.099998,40.57,40.82,2055200,37.019279
"2013-06-19",40.779999,41.07,40.41,40.419998,2794200,36.656517
"2013-06-20",39.98,40,38.98,39.049999,2795600,35.414074
"2013-06-21",39.349998,39.540001,38.169998,38.93,4642400,35.305256
"2013-06-24",38.5,39.139999,38.23,38.709999,2635400,35.105732
"2013-06-25",39.279999,39.419998,38.889999,39.349998,2193900,35.686146
"2013-06-26",39.700001,39.84,39.419998,39.450001,2481300,35.776836
"2013-06-27",39.73,40.41,39.630001,40.25,2152600,36.50235
"2013-06-28",40.139999,40.709999,39.959999,40.369999,2708600,36.611172
"2013-07-01",40.669998,40.860001,40.290001,40.32,1602300,36.565823
"2013-07-02",40.380001,40.669998,40.139999,40.23,1953100,36.484215
"2013-07-03",40.009998,40.450001,39.82,40.299999,831700,36.54768
"2013-07-05",40.720001,41.43,40.580002,41.400002,1527300,37.545269
"2013-07-08",41.610001,42.110001,41.59,41.720001,1807100,37.835476
"2013-07-09",41.959999,42.040001,41.450001,41.740002,2054300,37.853611
"2013-07-10",41.75,41.970001,41.470001,41.93,1299500,38.025936
"2013-07-11",42.52,42.689999,42.119999,42.18,1952300,38.252644
"2013-07-12",42.200001,42.32,41.700001,41.73,2183300,37.844555
"2013-07-15",41.740002,41.959999,41.560001,41.580002,1977400,37.708515
"2013-07-16",41.66,41.799999,41.380001,41.490002,1655800,37.626904
"2013-07-17",41.650002,41.700001,41.040001,41.34,1792500,37.49086
"2013-07-18",41.549999,42.259998,41.360001,42.009998,1540400,38.098473
"2013-07-19",41.950001,42,41.080002,41.619999,1702700,37.744793
"2013-07-22",41.529999,41.689999,41.32,41.470001,1163600,37.608757
"2013-07-23",41.549999,41.639999,40.889999,40.950001,1402500,37.137173
"2013-07-24",41.049999,41.07,40.16,40.369999,3310100,36.611172
"2013-07-25",40.369999,41.049999,40.299999,40.860001,2768400,37.055557
"2013-07-26",40.66,41.310001,40.509998,41.259998,1236100,37.418304
"2013-07-29",41.080002,41.5,40.869999,40.959999,1633200,37.146236
"2013-07-30",41.209999,41.5,41.110001,41.389999,1422000,37.536194
"2013-07-31",41.48,42.009998,41.25,41.57,2936700,37.699444
"2013-08-01",40.939999,41.98,40.900002,41.580002,6797100,37.708515
"2013-08-02",41.549999,43,41.41,42.419998,5179400,38.470299
"2013-08-05",42.240002,42.5,41.950001,42.169998,2662700,38.243576
"2013-08-06",42.16,42.380001,41.630001,41.68,1773900,37.799194
"2013-08-07",41.619999,41.630001,40.970001,40.970001,2323200,37.155315
"2013-08-08",41.189999,41.66,40.900002,41.490002,1383200,37.626904
"2013-08-09",41.400002,41.48,40.91,40.939999,1511500,37.128105
"2013-08-12",40.610001,41,40.509998,40.73,1681500,36.937653
"2013-08-13",40.759998,40.810001,40.189999,40.57,1370400,36.792553
"2013-08-14",40.450001,41.689999,40.34,41.080002,3434000,37.255062
"2013-08-15",40.98,41.509998,40.759998,40.889999,2947400,37.08276
"2013-08-16",40.82,40.84,40.360001,40.400002,2164900,36.638371
"2013-08-19",40.400002,40.549999,40.200001,40.25,2239400,36.50235
"2013-08-20",40.16,40.369999,39.970001,40.049999,2089000,36.475018
"2013-08-21",39.970001,40.290001,39.580002,39.889999,2182700,36.329308
"2013-08-22",39.959999,41.610001,39.799999,41.32,2515600,37.631664
"2013-08-23",41.439999,41.580002,40.91,41.16,2936100,37.485943
"2013-08-26",41.16,41.610001,40.950001,41.23,1551600,37.549698
"2013-08-27",40.759998,40.830002,40.330002,40.419998,2372500,36.811993
"2013-08-28",40.349998,40.369999,39.849998,40.150002,2514900,36.566101
"2013-08-29",40,40.709999,39.950001,40.25,1638200,36.657173
"2013-08-30",40.240002,40.450001,39.880001,39.990002,1671500,36.420376
"2013-09-03",40.369999,40.740002,40.240002,40.299999,1860900,36.702709
"2013-09-04",40.220001,41.16,40.169998,40.93,1735500,37.276485
"2013-09-05",40.900002,41.220001,40.610001,40.77,1908300,37.130756
"2013-09-06",40.790001,40.93,40.279999,40.619999,1944600,36.994144
"2013-09-09",40.740002,41.25,40.740002,41.060001,1592500,37.394875
"2013-09-10",41.240002,41.689999,41.240002,41.610001,1460700,37.895779
"2013-09-11",42.09,43.290001,42,42.959999,3687500,39.125271
"2013-09-12",42.990002,43.110001,42.32,42.59,1930100,38.7883
"2013-09-13",42.560001,42.939999,42.470001,42.860001,1497400,39.034199
"2013-09-16",43.310001,43.52,43.02,43.119999,1412600,39.270981
"2013-09-17",43.110001,43.5,43.080002,43.349998,1696400,39.480457
"2013-09-18",43.27,43.939999,42.880001,43.82,1922300,39.908504
"2013-09-19",43.810001,43.990002,43.529999,43.580002,1811600,39.689934
"2013-09-20",43.48,43.509998,43.029999,43.169998,3263900,39.316532
"2013-09-23",43.169998,43.279999,42.709999,43,1807700,39.161701
"2013-09-24",43,43.41,42.849998,43.060001,2737300,39.216351
"2013-09-25",43.049999,43.150002,42.599998,42.810001,1785600,38.988647
"2013-09-26",42.779999,43.110001,42.400002,42.91,2099000,39.079731
"2013-09-27",42.619999,42.77,42,42.349998,2404500,38.569717
"2013-09-30",41.959999,42.16,41.669998,42.060001,2357300,38.305607
"2013-10-01",42.02,42.549999,41.990002,42.540001,1974300,38.742752
"2013-10-02",42.299999,42.490002,41.82,42.470001,1881900,38.679008
"2013-10-03",42.310001,42.419998,41.75,42.279999,2337800,38.50597
"2013-10-04",42.27,42.669998,42.07,42.599998,1382300,38.797398
"2013-10-07",42.200001,42.330002,41.950001,41.959999,1353100,38.214535
"2013-10-08",42,42.07,41.419998,41.529999,2391400,37.822926
"2013-10-09",41.650002,41.779999,41.259998,41.279999,2861600,37.59523
"2013-10-10",41.759998,42.119999,41.389999,41.98,2666500,38.232754
"2013-10-11",42.02,42.540001,41.860001,42.299999,2032000,38.524178
"2013-10-14",42,42.110001,41.759998,42.040001,1964500,38.287395
"2013-10-15",41.970001,42.540001,41.77,42.290001,3091900,38.515076
"2013-10-16",42.59,43.029999,42.549999,42.970001,2916800,39.134377
"2013-10-17",42.889999,43.34,42.619999,43.310001,1637500,39.444027
"2013-10-18",43.5,43.91,43.279999,43.5,2801500,39.617073
"2013-10-21",42.299999,43.990002,42.299999,43.98,1417200,40.054218
"2013-10-22",44.110001,44.23,43.439999,43.889999,2266500,39.972256
"2013-10-23",43.380001,43.830002,43.34,43.59,1855700,39.699036
"2013-10-24",44.049999,44.68,43.919998,44.610001,2425800,40.627987
"2013-10-25",44.75,44.75,44.25,44.490002,1388900,40.5187
"2013-10-28",44.049999,44.369999,43.77,44.099998,2474400,40.163509
"2013-10-29",44.369999,44.630001,44.060001,44.610001,2246900,40.627987
"2013-10-30",44.59,44.720001,44.009998,44.200001,1826800,40.254585
"2013-10-31",44.650002,45.91,44.09,45.080002,4457600,41.056034
"2013-11-01",45.220001,45.77,45.130001,45.709999,2621600,41.629799
"2013-11-04",45.59,46.02,45.360001,45.990002,2560600,41.884815
"2013-11-05",45.57,45.970001,45.439999,45.849998,2084100,41.757309
"2013-11-06",45.950001,46.52,45.93,46.34,2871400,42.20356
"2013-11-07",46.419998,46.419998,45.389999,45.43,2366200,41.374779
"2013-11-08",45.41,46.119999,45.369999,46.119999,2028800,42.003208
"2013-11-11",45.970001,46.490002,45.669998,46.099998,2405900,41.984985
"2013-11-12",47.029999,47.16,46.279999,46.43,3261000,42.28553
"2013-11-13",46.290001,46.709999,46.169998,46.68,2638000,42.51321
"2013-11-14",46.599998,46.98,46.459999,46.939999,2266200,42.750004
"2013-11-15",46.950001,47.580002,46.950001,47.02,15553500,42.822876
"2013-11-18",47.07,47.299999,46.779999,46.98,2949300,42.78643
"2013-11-19",46.84,46.889999,46.02,46.330002,2397900,42.347706
"2013-11-20",46.52,46.75,46.029999,46.259998,1947000,42.283699
"2013-11-21",46.490002,47.130001,46.27,46.91,1939800,42.877846
"2013-11-22",47.029999,47.169998,46.810001,46.919998,2379300,42.886978
"2013-11-25",46.830002,47.049999,46.529999,46.630001,1986000,42.621902
"2013-11-26",46.459999,47.34,46.459999,47.18,2135500,43.12463
"2013-11-27",47.200001,47.299999,46.880001,46.93,1612000,42.896107
"2013-11-29",47.119999,47.169998,46.860001,47.02,1346100,42.978378
"2013-12-02",47,47.02,46.369999,46.5,2137600,42.503078
"2013-12-03",46.080002,46.5,45.849998,46.02,3432600,42.064346
"2013-12-04",45.439999,46.18,45.25,45.91,2119800,41.963799
"2013-12-05",45.919998,46.07,45.57,45.619999,1914300,41.698727
"2013-12-06",46.639999,46.700001,45.959999,46.23,1943200,42.256279
"2013-12-09",46.459999,46.889999,46.419998,46.560001,1537800,42.557922
"2013-12-10",46.599998,46.73,46.450001,46.57,1852700,42.567062
"2013-12-11",46.5,46.560001,45.849998,46.009998,2470600,42.055187
"2013-12-12",45.919998,46.34,45.830002,46.02,1867700,42.064346
"2013-12-13",46.349998,46.689999,46,46.57,1956900,42.567062
"2013-12-16",46.73,47.450001,46.610001,47.09,2616600,43.042358
"2013-12-17",46.950001,47.150002,46.419998,46.84,1782500,42.81385
"2013-12-18",46.880001,47.900002,46.52,47.869999,1944700,43.755325
"2013-12-19",47.599998,47.869999,47.310001,47.720001,1550200,43.618214
"2013-12-20",47.970001,48.32,47.869999,48.150002,3679100,44.011253
"2013-12-23",48.09,48.82,48.060001,48.279999,1088000,44.130077
"2013-12-24",48.049999,48.689999,48.049999,48.669998,692500,44.486553
"2013-12-26",49.709999,49.84,48.59,48.91,1137800,44.705917
"2013-12-27",48.990002,49.02,48.68,48.779999,875000,44.587101
"2013-12-30",49.080002,49.119999,48.599998,49.009998,1200100,44.797325
"2013-12-31",49,49.439999,49,49.349998,1484100,45.108109
"2014-01-02",49.029999,49.259998,48.57,48.959999,2127000,44.751629
"2014-01-03",49,49.169998,48.639999,48.650002,1248200,44.468273
"2014-01-06",48.830002,48.900002,48.25,48.450001,2163000,44.28548
"2014-01-07",48.650002,49.130001,48.48,48.66,1766300,44.477413
"2014-01-08",48.759998,49.189999,48.73,49.130001,2036900,44.907013
"2014-01-09",49.130001,49.209999,48.810001,48.990002,1263900,44.779057
"2014-01-10",49.139999,49.290001,48.740002,49.279999,924500,45.044117
"2014-01-13",49.630001,49.630001,48.59,48.75,2818300,44.559681
"2014-01-14",48.779999,49.43,48.57,49.34,1806500,45.098957
"2014-01-15",49.360001,49.889999,48.849998,49.82,1942900,45.537708
"2014-01-16",49.889999,50.599998,49.529999,50.57,4603200,46.223248
"2014-01-17",50.32,50.860001,50.220001,50.619999,3094600,46.268944
"2014-01-21",51.439999,51.5,50.759998,50.790001,3179000,46.424328
"2014-01-22",51.009998,51.529999,50.799999,51.169998,3421800,46.771667
"2014-01-23",50.610001,51.16,50.32,50.580002,2394000,46.23238
"2014-01-24",50.369999,50.490002,49.75,49.759998,3320300,45.482864
"2014-01-27",49.75,50.68,48.919998,49.049999,3031400,44.833893
"2014-01-28",49.119999,49.970001,49,49.700001,1837400,45.428028
"2014-01-29",49.470001,49.650002,48.790001,48.860001,2277900,44.660229
"2014-01-30",49.18,49.490002,49.02,49.310001,1424900,45.071552
"2014-01-31",48.509998,49.689999,48.509998,49.299999,2054300,45.062408
"2014-02-03",49.450001,49.52,47.349998,47.470001,3840900,43.389702
"2014-02-04",47.5,48.169998,47.349998,47.98,2472400,43.855865
"2014-02-05",47.939999,48,47.209999,47.889999,2099800,43.773598
"2014-02-06",47.599998,48.959999,47.599998,48.759998,2017600,44.568825
"2014-02-07",49.02,49.349998,48.73,49.240002,1695000,45.007565
"2014-02-10",49.07,49.610001,49.07,49.360001,1144200,45.117249
"2014-02-11",49.349998,50,49.279999,49.689999,1948900,45.418877
"2014-02-12",49.880001,50.169998,49.549999,49.650002,1911700,45.38232
"2014-02-13",49.360001,50.200001,49.02,50.110001,2135900,45.802784
"2014-02-14",49.91,51.580002,49.91,51.52,3112500,47.091587
"2014-02-18",51.52,51.740002,51.07,51.380001,2559800,46.963627
"2014-02-19",50.59,51.98,50.580002,51.540001,3159200,47.109867
"2014-02-20",50.57,51.84,50.52,51.790001,3579300,47.338371
"2014-02-21",51.91,52.720001,51.580002,52.509998,3231300,47.99649
"2014-02-24",52.52,53.970001,52.52,53.470001,3118300,48.873974
"2014-02-25",53.310001,53.919998,53.310001,53.860001,1945400,49.23045
"2014-02-26",53.889999,54.240002,53.23,53.439999,2618300,49.001209
"2014-02-27",53.220001,53.880001,53.220001,53.860001,2088800,49.386326
"2014-02-28",53.900002,54.41,53.610001,54.23,2271500,49.72559
"2014-03-03",53.849998,53.919998,52.990002,53.290001,3223800,48.863659
"2014-03-04",53.709999,54.009998,53.490002,53.830002,2841100,49.358826
"2014-03-05",53.73,53.939999,53.310001,53.889999,2315100,49.413845
"2014-03-06",53.900002,54.799999,53.900002,54.599998,2334700,50.064865
"2014-03-07",54.650002,55.029999,54.540001,54.790001,2638300,50.239086
"2014-03-10",54.52,54.91,53.880001,54.189999,1638100,49.688911
"2014-03-11",54.310001,54.759998,53.860001,54.040001,1456700,49.551369
"2014-03-12",53.669998,54.07,53.400002,54.029999,1145000,49.542217
"2014-03-13",54.23,54.290001,53.400002,53.709999,1908800,49.248783
"2014-03-14",53.57,54.279999,53.540001,53.880001,2100500,49.404663
"2014-03-17",54.330002,54.619999,53.830002,54.080002,1942100,49.588055
"2014-03-18",54.060001,54.52,54.009998,54.419998,1753400,49.899799
"2014-03-19",54.330002,54.630001,53.84,54.23,1339800,49.72559
"2014-03-20",53.970001,54.450001,53.689999,54,1509600,49.514698
"2014-03-21",54.799999,55.25,54.5,55.25,5579100,50.66087
"2014-03-24",55.41,55.810001,54.77,55.150002,3414800,50.569187
"2014-03-25",55.240002,55.529999,55.139999,55.48,2996700,50.871765
"2014-03-26",55.700001,56.150002,55.380001,55.580002,5368000,50.963463
"2014-03-27",55.580002,55.580002,54.57,54.759998,4149200,50.211571
"2014-03-28",54.759998,55.66,54.759998,55.439999,3410500,50.835094
"2014-03-31",55.849998,56.200001,55.619999,56.02,2800000,51.366917
"2014-04-01",56.43,56.990002,56.32,56.93,2196100,52.201332
"2014-04-02",56.869999,56.990002,56.52,56.919998,2592800,52.192154
"2014-04-03",57.110001,57.150002,56.360001,56.59,2287600,51.889568
"2014-04-04",57.02,57.139999,55.740002,55.799999,3727100,51.16518
"2014-04-07",55.650002,56.189999,55.299999,55.799999,3518500,51.16518
"2014-04-08",55.950001,56.130001,55.400002,55.93,4702900,51.284386
"2014-04-09",56.240002,56.93,56.07,56.669998,2631800,51.962917
"2014-04-10",57.25,57.25,55.209999,55.32,3540900,50.725052
"2014-04-11",55.150002,55.869999,55,55.299999,2862100,50.70673
"2014-04-14",55.740002,55.869999,55.119999,55.419998,2055500,50.816757
"2014-04-15",55.490002,56.130001,55,56.099998,2576300,51.440269
"2014-04-16",56.73,56.73,55.810001,56.200001,2002400,51.531963
"2014-04-17",56.560001,56.580002,56.119999,56.25,1311700,51.577805
"2014-04-21",56.369999,56.52,55.990002,56.240002,1150000,51.568638
"2014-04-22",56.169998,57.119999,56.169998,57.049999,1418500,52.311356
"2014-04-23",56.959999,57.380001,56.709999,57.209999,1663000,52.45808
"2014-04-24",57.5,57.849998,57.290001,57.630001,2398400,52.843182
"2014-04-25",57.57,57.650002,57.060001,57.23,2814100,52.476406
"2014-04-28",57.18,57.32,55.150002,55.970001,3803200,51.321068
"2014-04-29",56.200001,56.68,55.830002,56.619999,2933200,51.917076
"2014-04-30",57.279999,58.380001,57,57.93,4419400,53.118271
"2014-05-01",57.869999,58.57,57.84,58.549999,3077800,53.686771
"2014-05-02",58.299999,59.310001,58.200001,59.09,3612200,54.181915
"2014-05-05",59.02,59.029999,58.27,58.880001,2025800,53.989361
"2014-05-06",58.880001,58.900002,57.970001,58,2756000,53.182453
"2014-05-07",57.32,58.119999,57.240002,58.110001,3219800,53.283321
"2014-05-08",58.169998,58.669998,57.610001,57.889999,1925600,53.081593
"2014-05-09",58.209999,58.299999,57.509998,58.169998,2412400,53.338329
"2014-05-12",58.529999,59.540001,58.5,59.220001,1546200,54.301121
"2014-05-13",59.18,59.389999,58.790001,58.869999,1862900,53.980179
"2014-05-14",58.880001,58.970001,58.43,58.580002,1101600,53.714272
"2014-05-15",58.529999,58.529999,57.349998,57.93,1504400,53.118271
"2014-05-16",57.939999,58.360001,57.73,58.349998,1529400,53.503376
"2014-05-19",58.169998,58.689999,58,58.610001,1247400,53.741783
"2014-05-20",58.389999,58.959999,58.34,58.889999,2163800,53.998524
"2014-05-21",58.380001,58.919998,58.34,58.759998,2394500,54.062931
"2014-05-22",58.68,59.240002,58.619999,58.759998,2293000,54.062931
"2014-05-23",58.98,59.330002,58.82,59.259998,1619200,54.522972
"2014-05-27",59.57,59.75,59.349998,59.450001,1897800,54.697781
"2014-05-28",59.439999,59.57,59.200001,59.439999,1708700,54.688572
"2014-05-29",59.630001,60.720001,59.400002,60.68,2784300,55.829456
"2014-05-30",60.880001,61.73,60.75,61.619999,3821600,56.694309
"2014-06-02",61.709999,61.860001,61.049999,61.540001,3493200,56.620708
"2014-06-03",61.5,61.529999,61.150002,61.490002,2427200,56.574707
"2014-06-04",61.349998,61.759998,61.220001,61.720001,1874900,56.78632
"2014-06-05",61.950001,62.360001,61.57,62.310001,1644600,57.329155
"2014-06-06",62.32,62.860001,62.279999,62.849998,1525700,57.825989
"2014-06-09",62.57,63.139999,62.5,62.82,1568600,57.798393
"2014-06-10",62.740002,62.84,62.43,62.700001,1972300,57.687981
"2014-06-11",61.720001,61.98,61.450001,61.77,2622200,56.832325
"2014-06-12",61.830002,61.93,61.220001,61.450001,1702900,56.537903
"2014-06-13",61.5,61.639999,61,61.380001,1340800,56.473495
"2014-06-16",61.32,61.799999,61.32,61.619999,1239000,56.694309
"2014-06-17",61.509998,62.57,61.360001,62.450001,1369500,57.457962
"2014-06-18",62.529999,63.27,62.5,63.119999,1791200,58.074413
"2014-06-19",62.310001,63.369999,62.310001,63.369999,1411500,58.304424
"2014-06-20",63.509998,64.099998,63.27,63.560001,4750000,58.47924
"2014-06-23",63.369999,63.849998,63.330002,63.790001,1390200,58.690849
"2014-06-24",63.549999,64.089996,63.119999,63.580002,2818900,58.497639
"2014-06-25",63.549999,63.630001,63.220001,63.43,2966400,58.359627
"2014-06-26",63.689999,64.089996,63.290001,63.990002,2031700,58.874866
"2014-06-27",63.889999,64.25,63.720001,63.98,2345500,58.865665
"2014-06-30",64.019997,64.309998,63.790001,64.099998,1133700,58.97607
"2014-07-01",64.32,64.760002,64.18,64.669998,1588400,59.500519
"2014-07-02",64.800003,65.389999,64.459999,65.360001,1815600,60.135357
"2014-07-03",65.260002,65.730003,65.230003,65.559998,963400,60.319359
"2014-07-07",65.5,65.879997,65.360001,65.870003,1488200,60.604591
"2014-07-08",65.529999,65.699997,64.730003,64.919998,2018600,59.730511
"2014-07-09",65.260002,65.5,64.940002,65.419998,2219300,60.190544
"2014-07-10",64.550003,65.809998,64.550003,65.57,2627600,60.32856
"2014-07-11",65.32,65.669998,64.980003,65.019997,2136300,59.822525
"2014-07-14",65.410004,65.860001,65.129997,65.32,1998800,60.098541
"2014-07-15",65.360001,65.580002,64.660004,64.980003,2346600,59.785732
"2014-07-16",65.139999,65.279999,64.620003,64.720001,1857300,59.546505
"2014-07-17",64.489998,64.849998,63.369999,63.380001,3033300,58.313625
"2014-07-18",63.779999,64.989998,63.599998,64.900002,1992400,59.712116
"2014-07-21",64.830002,65.139999,64.540001,64.970001,1565200,59.776527
